algorithm,date,iteration,seed,size
ea1p1,20211210164213_178,12223,16391509331612640,120
ea1p1,20211210164214_277,790315,16391509331792510,120
ea1p1,20211210164215_206,54860,16391509350411450,100
ea1p1,20211210164215_299,23894,16391509352257960,100
ea1p1,20211210164216_048,117994,16391509356268390,120
ea1p1,20211210164216_934,93559,16391509368213590,100
ea1p1,20211210164223_798,126771,16391509436243082,120
ea1p1,20211210164224_551,219355,16391509437996622,120
ea1p1,20211210164224_815,79973,16391509445519230,100
ea1p1,20211210164224_855,31805,16391509448161780,120
ea1p1,20211210164224_924,39287,16391509448563730,100
ea1p1,20211210164226_468,4861,16391509464582620,100
ea1p1,20211210164228_047,40667,16391509479086360,100
ea1p1,20211210164315_789,29340,16391509957489160,200
ea1p1,20211210164315_844,41620,16391509957907460,100
ea1p1,20211210164316_921,782529,16391509958456740,200
ea1p1,20211210164323_31,98515,16391510031656548,200
ea1p1,20211210164323_527,68999,16391510033110970,100
ea1p1,20211210164342_282,95511,16391510219524300,100
ea1p1,20211210164342_357,50236,16391510222902320,100
ea1p1,20211210164347_876,540954,16391510256778950,200
ea1p1,20211210164728_977,55168,16391512489102680,100
ea1p1,20211210164826_512,2129944,16391512979092050,200
ea1p1,20211210164830_2,194709,16391513099414142,100
ea1p1,20211210164840_717,2426576,16391513107724340,200
ea1p1,20211210164840_829,70030,16391513207183722,100
ea1p1,20211210164840_903,60267,16391513208301690,200
ea1p1,20211210164841_95,752936,16391513209043000,200
ea1p1,20211210164902_36,265417,16391513415225080,100
ea1p1,20211210164947_33,54453,16391513871695430,100
ea1p1,20211210164952_056,1232047,16391513873319850,200
ea1p1,20211210164952_283,15334,16391513922237200,200
ea1p1,20211210164952_594,2257,16391513925868430,100
ea1p1,20211210165101_416,2026,16391514614097710,100
ea1p1,20211210165101_523,26773,16391514614237470,200
ea1p1,20211210165101_637,71037,16391514615242030,200
ea1p1,20211210165101_747,1646,16391514617457860,100
ea1p1,20211210165101_76,3731,16391514617486848,100
ea1p1,20211210165101_877,94248,16391514617616160,200
ea1p1,20211210165102_646,6996,16391514626378090,100
ea1p1,20211210165102_661,3455,16391514626471470,100
ea1p1,20211210165102_685,3510,16391514626748350,100
ea1p1,20211210165106_751,38819,16391514666072030,200
ea1p1,20211210165108_828,12558,16391514688116240,200
ea1p1,20211210165108_831,1319,16391514688290510,100
ea1p1,20211210165109_347,51411,16391514691294730,200
ea1p1,20211210165109_376,21246,16391514693484002,200
ea1p1,20211210165109_562,19380,16391514694823360,200
ea1p1,20211210165111_4,3834,16391514713958660,200
ea1p1,20211210165111_451,2154,16391514714486740,100
ea1p1,20211210165112_203,1598,16391514721988380,100
ea1p1,20211210165112_208,2757,16391514722046130,100
ea1p1,20211210165112_62,68278,16391514723381938,200
ea1p1,20211210165212_708,92670,16391515325903480,100
ea1p1,20211210165213_208,126413,16391515327089068,200
ea1p1,20211210165216_564,437513,16391515348317608,200
ea1p1,20211210165222_977,482591,16391515423242850,200
ea1p1,20211210165245_826,387467,16391515653088200,200
ea1p1,20211210165245_836,2545,16391515658283240,100
ea1p1,20211210165252_956,55764,16391515728875060,100
ea1p1,20211210165252_978,15654,16391515729572452,100
ea1p1,20211210165252_989,7851,16391515729790700,100
ea1p1,20211210165301_808,2554,16391515818005878,100
ea1p1,20211210165302_154,265688,16391515818096630,200
ea1p1,20211210165311_175,405130,16391515896083720,200
ea1p1,20211210165312_232,817139,16391515911758990,200
ea1p1,20211210165312_29,18292,16391515922330310,100
ea1p1,20211210165312_562,49683,16391515923522730,200
ea1p1,20211210165334_353,298474,16391516131794410,200
ea1p1,20211210165334_427,22916,16391516143543702,100
ea1p1,20211210165335_947,1137584,16391516144282260,200
ea1p1,20211210165336_027,25607,16391516159484220,100
ea1p1,20211210165336_031,2552,16391516160279670,100
ea1p1,20211210165844_399,3369,16391519236100420,150
ea1p1,20211210170002_102,16939,16391520020813488,150
ea1p1,20211210170016_061,4066,16391520160559248,100
ea1p1,20211210170016_08,15808,16391520160617990,150
ea1p1,20211210170016_129,2787,16391520160815000,100
ea1p1,20211210170022_572,4172,16391520225654470,100
ea1p1,20211210170023_242,2190,16391520232384068,100
ea1p1,20211210170212_328,5706,16391521322950980,150
ea1p1,20211210170212_341,3128,16391521323294130,100
ea1p1,20211210170212_348,4096,16391521323419780,100
ea1p1,20211210170212_362,10055,16391521323492060,150
ea1p1,20211210170213_585,4143,16391521335655050,150
ea1p1,20211210170213_613,5326,16391521335958310,100
ea1p1,20211210170213_77,2449,16391521337628090,100
ea1p1,20211210170213_778,5243,16391521337714420,150
ea1p1,20211210170213_838,3903,16391521338261540,100
ea1p1,20211210170213_934,27558,16391521338395140,150
ea1p1,20211210170216_24,2433,16391521362304968,150
ea1p1,20211210170216_462,11693,16391521364185280,150
ea1p1,20211210170216_473,7602,16391521364633930,100
ea1p1,20211212205658_386,572327,16393390175274230,150
ea1p1,20211212205659_054,151610,16393390188563540,100
ea1p1,20211212205700_644,84488,16393390205252622,150
ea1p1,20211212211030_886,30592,16393398307385940,70
ea1p1,20211212211031_057,548,16393398310563440,50
ea1p1,20211212211031_072,9707,16393398310584372,70
ea1p1,20211212211031_117,572,16393398310728450,50
ea1p1,20211212211031_139,2923,16393398311181870,70
ea1p1,20211212211031_223,18165,16393398311984450,70
ea1p1,20211212211031_231,2418,16393398312244540,70
ea1p1,20211212211031_241,6250,16393398312325060,70
ea1p1,20211212211031_488,1811,16393398314819620,70
ea1p1,20211212211031_499,1097,16393398314980280,50
ea1p1,20211212211031_506,1088,16393398315027740,50
ea1p1,20211212211031_515,977,16393398315124970,50
ea1p1,20211212211031_531,6361,16393398315220270,50
ea1p1,20211212211031_557,580,16393398315552430,50
ea1p1,20211212211031_566,2222,16393398315579900,70
ea1p1,20211212211031_575,1219,16393398315717110,70
ea1p1,20211212211031_912,5651,16393398319045100,50
ea1p1,20211212211032_084,675,16393398320826900,50
ea1p1,20211212211032_219,12055,16393398322026500,50
ea1p1,20211212211032_222,1753,16393398322203140,70
ea1p1,20211212211207_289,8479,16393399272746500,50
ea1p1,20211212211207_296,1556,16393399272909060,70
ea1p1,20211212211207_348,549,16393399273469990,50
ea1p1,20211212211207_425,20302,16393399273728380,70
ea1p1,20211212211207_432,1562,16393399274261780,50
ea1p1,20211212211207_456,2126,16393399274479940,70
ea1p1,20211212211207_47,7963,16393399274568650,50
ea1p1,20211212211440_115,2703,16393400801062378,70
ea1p1,20211212211440_157,1027,16393400801542940,50
ea1p1,20211212211440_19,9599,16393400801762270,70
ea1p1,20211212211440_192,311,16393400801915660,50
ea1p1,20211212211440_2,5017,16393400801928750,50
ea1p1,20211212211447_135,3697,16393400871296030,50
ea1p1,20211212211447_194,4639,16393400871358290,50
ea1p1,20211212211447_341,2112,16393400873350870,70
ea1p1,20211212211453_508,582,16393400935076690,70
ea1p1,20211212211453_511,843,16393400935094370,50
ea1p1,20211212211453_632,4805,16393400936251212,70
ea1p1,20211212211453_64,2308,16393400936334660,70
ea1p1,20211212211453_814,359,16393400938141310,50
ea1p1,20211212211453_823,2524,16393400938155050,70
ea1p1,20211212211453_833,5344,16393400938241220,70
ea1p1,20211212211504_969,340,16393401049686570,50
ea1p1,20211212211511_598,737,16393401115964210,50
ea1p1,20211212211511_608,2700,16393401115996600,70
ea1p1,20211212211511_656,31270,16393401116095520,70
ea1p1,20211212211532_932,1477,16393401329305560,50
ea1p1,20211212211532_935,558,16393401329337130,50
ea1p1,20211212211602_508,8206,16393401624952190,70
ea1p1,20211212211602_556,1412,16393401625513092,70
ea1p1,20211212211602_724,2473,16393401627204070,70
ea1p1,20211212211602_728,1377,16393401627249500,50
ea1p1,20211212211602_733,1232,16393401627297160,50
ea1p1,20211212211602_758,15350,16393401627343990,70
ea1p1,20211212211602_84,22896,16393401628085548,70
ea1p1,20211212211602_984,738,16393401629826860,50
ea1p1,20211212211603_323,877,16393401633202160,50
ea1p1,20211212211613_494,2452,16393401734904860,50
ea1p1,20211212211613_572,2268,16393401735654270,70
ea1p1,20211212211613_636,2612,16393401736280420,70
ea1p1,20211215101542_037,26859,16395597410867118,100
ea1p1,20211215101543_262,80551,16395597429872848,100
ea1p1,20211215101543_858,101143,16395597436934710,100
ea1p1,20211215101543_866,5670,16395597438589460,100
ea1p1,20211215101543_883,4417,16395597438671890,100
ea1p1,20211215101544_926,1877,16395597449188140,100
ea1p1,20211215101544_997,18403,16395597449315122,100
ea1p1,20211215101545_435,58602,16395597453462390,100
ea1p1,20211215101545_468,8784,16395597454361190,100
ea1p1,20211215101545_631,23258,16395597454688790,100
ea1p1,20211215101545_877,8101,16395597458669440,100
ea1p1,20211215101546_479,6879,16395597464655850,100
ea1p1,20211215101546_727,76329,16395597464800040,100
ea1p1,20211215101546_868,77285,16395597467279660,100
ea1p1,20211215101547_203,98920,16395597468931620,100
ea1p1,20211215101547_207,2400,16395597472044690,100
ea1p1,20211215101547_213,1711,16395597472082788,100
ea1p1,20211215101548_739,1643,16395597487360460,100
ea1p1,20211215101548_771,7609,16395597487446390,100
ea1p1,20211215101548_777,2661,16395597487730278,100
ea1p1,20211215101548_823,33514,16395597487778470,100
ea1p1,20211215101548_839,10598,16395597488242518,100
ea1p1,20211215101548_89,4107,16395597488402060,100
ea1p1,20211215101550_032,194236,16395597493116320,100
ea1p1,20211215101550_04,2009,16395597500334440,100
ea1p1,20211215101550_453,113515,16395597500413120,100
ea1p1,20211215101551_442,19581,16395597514138400,100
ea1p1,20211215101551_621,101449,16395597514464290,100
ea1p1,20211215101553_04,82578,16395597527724140,100
ea1p1,20211215101553_155,1949,16395597531494010,100
ea1p1,20211215101554_141,264584,16395597531565002,100
ea1p1,20211215101554_148,4751,16395597541421530,100
ea1p1,20211215101554_152,1068,16395597541494030,100
ea1p1,20211215101554_196,2635,16395597541875340,100
ea1p1,20211215101554_255,4644,16395597542374520,100
ea1p1,20211215101554_26,2305,16395597542563920,100
ea1p1,20211215101554_833,25528,16395597547821620,100
ea1p1,20211215101555_014,65269,16395597549148100,100
ea1p1,20211215101555_07,2636,16395597550667100,100
ea1p1,20211215101555_149,28139,16395597550708330,100
ea1p1,20211215101723_606,1499,16395598436016380,100
ea1p1,20211215101723_627,5746,16395598436081632,100
ea1p1,20211215101723_729,6219,16395598437208430,100
ea1p1,20211215101723_743,1109,16395598437418220,100
ea1p1,20211215101723_815,18907,16395598437548640,100
ea1p1,20211215101724_426,1256,16395598444224810,100
ea1p1,20211215101724_714,63756,16395598444667348,100
ea1p1,20211215101724_74,2997,16395598447359770,100
ea1p1,20211215101725_078,233963,16395598447407680,100
ea1p1,20211215101725_084,1304,16395598450797570,100
ea1p1,20211215101725_262,56526,16395598450853810,100
ea1p1,20211215101725_265,1009,16395598452638030,100
ea1p1,20211215101725_359,67037,16395598452718530,100
ea1p1,20211215101725_366,5043,16395598453604390,100
ea1p1,20211215101725_538,101213,16395598453678780,100
ea1p1,20211215101725_548,3071,16395598455391490,100
ea1p1,20211215101725_6,38135,16395598455494102,100
ea1p1,20211215101725_924,85618,16395598456110150,100
ea1p1,20211215101726_135,1896,16395598461332280,100
ea1p1,20211215101726_138,1200,16395598461363658,100
ea1p1,20211215101726_185,34300,16395598461385600,100
ea1p1,20211215101726_533,1348,16395598465313030,100
ea1p1,20211215101726_597,1817,16395598465931160,100
ea1p1,20211215101726_599,985,16395598465980350,100
ea1p1,20211215101726_62,3497,16395598466072220,100
ea1p1,20211215101726_736,1416,16395598467315090,100
ea1p1,20211215101726_743,2036,16395598467371550,100
ea1p1,20211215101726_767,7037,16395598467445960,100
ea1p1,20211215101726_799,5605,16395598467811680,100
ea1p1,20211215101726_806,2073,16395598468004680,100
ea1p1,20211215101726_822,10216,16395598468072850,100
ea1p1,20211215101726_83,4201,16395598468235950,100
ea1p1,20211215101727_648,2833,16395598476379760,100
ea1p1,20211215101727_659,8187,16395598476487060,100
ea1p1,20211215101727_876,56021,16395598476603310,100
ea1p1,20211215101728_046,1037,16395598480422040,100
ea1p1,20211215101728_051,1409,16395598480491090,100
ea1p1,20211215101728_062,719,16395598480616580,100
ea1p1,20211215101728_569,1457,16395598485643858,100
ea1p1,20211215101728_785,859,16395598487825410,100
ea1p1,20211215101808_331,8194,16395598882907072,100
ea1p1,20211215101808_385,27894,16395598883326570,100
ea1p1,20211215101808_432,32047,16395598883861220,100
ea1p1,20211215101809_161,1204,16395598891561698,100
ea1p1,20211215101809_168,2693,16395598891636990,100
ea1p1,20211215101809_178,1781,16395598891700720,100
ea1p1,20211215101809_189,1675,16395598891793370,100
ea1p1,20211215101809_238,23271,16395598891906960,100
ea1p1,20211215101809_289,29967,16395598892397972,100
ea1p1,20211215101809_3,2276,16395598892909050,100
ea1p1,20211215101809_434,99410,16395598893010200,100
ea1p1,20211215101809_45,4065,16395598894360130,100
ea1p1,20211215101811_403,150736,16395598912040720,100
ea1p1,20211215101816_238,1694,16395598962308782,100
ea1p1,20211215101816_414,2106,16395598964075510,100
ea1p1,20211215101816_428,9821,16395598964148682,100
ea1p1,20211215101816_478,2717,16395598964728630,100
ea1p1,20211215101816_489,2295,16395598964793330,100
ea1p1,20211215101816_495,1269,16395598964902640,100
ea1p1,20211215101816_503,2052,16395598964958500,100
ea1p1,20211215101816_535,15263,16395598965140960,100
ea1p1,20211215101818_033,7871,16395598980222710,100
ea1p1,20211215101818_055,6697,16395598980341160,100
ea1p1,20211215101818_45,2040,16395598984433310,100
ea1p1,20211215101818_455,931,16395598984512170,100
ea1p1,20211215101819_341,3195,16395598993360590,100
ea1p1,20211215101819_349,5588,16395598993419860,100
ea1p1,20211215101821_312,27852,16395599012145510,100
ea1p1,20211215101821_316,1481,16395599013132760,100
ea1p1,20211215101821_898,1562,16395599018960150,100
ea1p1,20211215101840_152,4020,16395599201405302,100
ea1p1,20211215103102_683,2831,16395606626726450,100
ea1p1,20211215103103_655,246667,16395606628085420,100
ea1p1,20211215103107_593,31329,16395606674795680,100
ea1p1,20211215103126_675,10047,16395606866336150,100
ea1p1,20211215103126_706,21533,16395606866765580,100
ea1p1,20211215103126_731,16072,16395606867077550,100
ea1p1,20211215103127_214,291449,16395606868072810,100
ea1p1,20211215103128_135,651959,16395606872153630,100
ea1p1,20211215103128_14,1369,16395606881364068,100
ea1p1,20211215103229_227,58434,16395607491398440,100
ea1p1,20211215103229_233,1259,16395607492286320,100
ea1p1,20211215103229_273,27365,16395607492348102,100
ea1p1,20211215103229_369,50072,16395607492747230,100
ea1p1,20211215103231_954,1271121,16395607501648130,100
ea1p1,20211215103249_542,5473,16395607695261220,100
ea1p1,20211215103250_158,443836,16395607695432070,100
ea1p1,20211215103250_29,37600,16395607702430770,100
ea1p1,20211215103303_645,7708,16395607836184772,100
ea1p1,20211215103354_769,1789,16395608347514150,100
ea1p1,20211215103416_079,177364,16395608554936580,100
ea1p1,20211215103453_195,1492,16395608931905820,100
ea1p1,20211215103509_732,121157,16395609095634370,100
ea1p1,20211215103509_738,1710,16395609097332440,100
ea1p1,20211215103509_764,19355,16395609097390830,100
ea1p1,20211215103509_852,23986,16395609097779068,100
ea1p1,20211215103538_316,2442,16395609383086920,100
ea1p1,20211215103538_371,2121,16395609383513630,100
ea1p1,20211215103539_272,104209,16395609389417970,100
ea1p1,20211215103540_29,720864,16395609392736480,100
ea1p1,20211215103540_328,27427,16395609402918010,100
ea1p1,20211215103837_988,3251347,16395611066857380,100
ea1p1,20211215103837_991,1277,16395611179894600,100
ea1p1,20211215103843_453,1324046,16395611187730560,100
ea1p1,20211215103844_401,563962,16395611234582870,100
ea1p1,20211215103844_439,8974,16395611244058110,100
ea1p1,20211215103844_452,2987,16395611244398510,100
ea1p1,20211215103848_684,2592207,16395611245402400,100
ea1p1,20211215103848_692,1426,16395611286897370,100
ea1p1,20211215103848_699,1784,16395611286929380,100
ea1p1,20211215103848_702,1384,16395611287002680,100
ea1p1,20211215103848_74,27241,16395611287035470,100
ea1p1,20211215103849_068,59281,16395611288386620,100
ea1p1,20211215103859_621,1188,16395611396172810,100
ea1p1,20211215103859_631,2801,16395611396223020,100
ea1p1,20211215103949_446,104198,16395611892693700,100
ea1p1,20211215103953_299,1403,16395611932950940,100
ea1p1,20211215103953_363,13362,16395611933168580,100
ea1p1,20211215103953_375,6483,16395611933638670,100
ea1p1,20211215103957_714,27834,16395611976770220,100
ea1p1,20211215104058_493,1103,16395612584910980,100
ea1p1,20211215104058_523,7476,16395612584942730,100
ea1p1,20211215104059_175,2668,16395612591389698,100
ea1p1,20211215104100_014,1943,16395612600034650,100
ea1p1,20211215104106_891,3772651,16395612600150270,100
ea1p1,20211215104107_011,75872,16395612669005130,100
ea1p1,20211215104107_04,2118,16395612670165050,100
ea1p1,20211215104107_137,68492,16395612670412430,100
ea1p1,20211215104107_288,1906,16395612672819770,100
ea1p1,20211215104107_328,1504,16395612673160650,100
ea1p1,20211215104107_336,860,16395612673306990,100
ea1p1,20211215104114_672,4674636,16395612673383530,100
ea1p1,20211215104114_675,1434,16395612746734570,100
ea1p1,20211215104114_689,2935,16395612746839440,100
ea1p1,20211215104114_811,25015,16395612746908650,100
ea1p1,20211215104114_815,2175,16395612748123660,100
ea1p1,20211215104114_82,1028,16395612748189750,100
ea1p1,20211215104114_829,1677,16395612748216180,100
ea1p1,20211215104135_331,1631,16395612953276680,100
ea1p1,20211215104135_343,2854,16395612953319982,100
ea1p1,20211215104140_28,1369008,16395612953608292,100
ea1p1,20211215104215_681,1620345,16395613295290520,100
ea1p1,20211215104216_653,149886,16395613360971990,100
ea1p1,20211215104216_655,912,16395613366539000,100
ea1p1,20211215104216_664,2398,16395613366558960,100
ea1p1,20211215104217_107,119866,16395613366648190,100
ea1p1,20211215104217_111,1382,16395613371086480,100
ea1p1,20211215104217_2,2908,16395613371911170,100
ea1p1,20211215104226_039,2464126,16395613372014590,100
ea1p1,20211215104230_613,2037,16395613506103750,100
ea1p1,20211215104230_618,3252,16395613506142700,100
ea1p1,20211215104853_497,88649,16395617326593400,100
ea1p1,20211215104855_595,40145,16395617354406460,100
ea1p1,20211215104934_032,23874501,16395617356062688,100
ea1p1,20211215104934_185,35808,16395617741151050,100
ea1p1,20211215104934_485,1839,16395617744790220,100
ea1p1,20211215104936_36,8225,16395617763315120,100
ea1p1,20211215105030_778,11629,16395618307603280,100
ea1p1,20211215105030_935,95491,16395618307796700,100
ea1p1,20211215105031_095,46997,16395618309360500,100
ea1p1,20211215105032_351,797539,16395618311150830,100
ea1p1,20211215105101_875,7260676,16395618323656458,100
ea1p1,20211215105101_894,3841,16395618618784650,100
ea1p1,20220109120815_17,6157,16417174942150108,100
ea1p1,20220109120816_615,3661,16417174966066900,100
ea1p1,20220109120816_952,228828,16417174966160850,100
ea1p1,20220109120816_958,2551,16417174969533132,100
ea1p1,20220109120817_644,1541,16417174976275590,100
ea1p1,20220109120817_649,2663,16417174976452070,100
ea1p1,20220109120817_664,4307,16417174976533900,100
ea1p1,20220109120817_886,154383,16417174976688380,100
ea1p1,20220109120817_893,1829,16417174978872030,100
ea1p1,20220109120817_925,2966,16417174979144240,100
ea1p1,20220109120818_419,209666,16417174979272430,100
ea1p1,20220109120818_429,5896,16417174984199988,100
ea1p1,20220109120818_546,72192,16417174984304090,100
ea1p1,20220109120818_552,2199,16417174985476130,100
ea1p1,20220109120821_101,70442,16417175009429900,100
ea1p1,20220109120821_111,3867,16417175011027132,100
ea1p1,20220109120821_802,2666,16417175017990670,100
ea1p1,20220109120821_815,3209,16417175018035290,100
ea1p1,20220109120822_762,2847,16417175027551820,100
ea1p1,20220109120822_772,2691,16417175027635140,100
ea1p1,20220109120822_777,1609,16417175027735950,100
ea1p1,20220109120826_441,849,16417175064404390,100
ea1p1,20220109120826_461,13685,16417175064423800,100
ea1p1,20220109120826_475,4182,16417175064617550,100
ea1p1,20220109120826_504,8170,16417175064759180,100
ea1p1,20220109120826_612,4211,16417175066066070,100
ea1p1,20220109120826_617,2099,16417175066136970,100
ea1p1,20220109120827_089,139111,16417175066182780,100
ea1p1,20220109120827_094,2004,16417175070897920,100
ea1p1,20220109120829_253,255614,16417175083250570,100
ea1p1,20220109120832_397,260605,16417175114642000,100
ea1p1,20220109120832_765,229574,16417175123984330,100
ea1p1,20220109120833_797,1389,16417175137949600,100
ea1p1,20220109120835_274,2185,16417175152663990,100
ea1p1,20220109120835_304,5187,16417175152885320,100
ea1p1,20220109120835_314,3874,16417175153055652,100
ea1p1,20220109120835_319,1295,16417175153148510,100
ea1p1,20220109120835_322,1780,16417175153198640,100
ea1p1,20220109120835_324,1223,16417175153230650,100
ea1p1,20220109120835_415,3270,16417175154086280,100
ea1p1,20220109120835_442,1506,16417175154390780,100
ea1p1,20220109120835_456,2441,16417175154525830,100
ea1p1,20220109120835_825,2598,16417175158219810,100
ea1p1,20220109120836_25,186647,16417175158262680,100
ea1p1,20220109120836_255,1956,16417175162514250,100
ea1p1,20220109120836_293,3958,16417175162809270,100
ea1p1,20220109120836_804,161583,16417175162942080,100
ea1p1,20220109120836_924,1406,16417175169218740,100
ea1p1,20220109120837_43,225892,16417175169247242,100
ea1p1,20220109120837_436,4179,16417175174314088,100
ea1p1,20220109120837_442,1387,16417175174378108,100
ea1p1,20220109120837_45,2060,16417175174436430,100
ea1p1,20220109120837_456,1573,16417175174513350,100
ea1p1,20220109120837_565,26780,16417175174645678,100
ea1p1,20220109120837_568,2028,16417175175658482,100
ea1p1,20220109120837_599,12944,16417175175692800,100
ea1p1,20220109120838_057,305158,16417175176000970,100
ea1p1,20220109120838_274,65497,16417175180577720,100
ea1p1,20220109120838_39,56249,16417175182748830,100
ea1p1,20220109120838_494,3610,16417175184835880,100
ea1p1,20220109121358_778,12651,16417178387184700,100
ea1p1,20220109121358_815,1162,16417178388127850,100
ea1p1,20220109121358_864,10064,16417178388167520,100
ea1p1,20220109121358_895,6061,16417178388650442,100
ea1p1,20220109121358_921,8285,16417178388983870,100
ea1p1,20220109121728_977,8567,16417180489535460,100
ea1p1,20220109121732_222,8476,16417180521908110,100
ea1p1,20220109122757_68,1845,16417186776610610,100
ea1p1,20220109122758_196,128680,16417186776948450,100
ea1p1,20220109122800_84,5086,16417186808230860,100
ea1p1,20220109122830_107,17708645,16417186808580850,100
ea1p1,20220109122830_646,4500,16417187106338460,100
ea1p1,20220109123026_23,39627391,16417187106472772,100
ea1p1,20220109123026_259,3899,16417188262329308,100
ea1p1,20220109123405_415,77533206,16417188262607920,100
ea1p1,20220109123405_543,69546,16417190454188910,100
ea1p1,20220109124408_947,14511,16417196489079360,100
ea1p1,20220109124409_036,50123,16417196489497120,100
ea1p1,20220109125045_2,126969,16417200449823850,100
ea1p1,20220109125125_137,24815801,16417200452024560,100
ea1p1,20220109125125_161,5349,16417200851407780,100
ea1p1,20220109125125_192,3528,16417200851620850,100
ea1p1,20220109125125_317,48894,16417200851949480,100
ea1p1,20220109125405_907,44217555,16417200853189180,100
ea1p1,20220109125408_126,18597,16417202480440770,100
ea1p1,20220109125411_817,75275,16417202517074080,100
ea1p1,20220109125411_933,60365,16417202518342040,100
ea1p1,20220109125925_888,1958311,16417205628229430,100
ea1p1,20220109125925_952,30641,16417205658931028,100
ea1p1,20220109125932_726,2562462,16417205659531050,100
ea1p1,20220109125932_752,7675,16417205727272220,100
ea1p1,20220109130004_81,11913899,16417205728218410,100
ea1p1,20220109130014_523,2905315,16417206048119208,100
ea1p1,20220109130014_871,9293,16417206148579618,100
ea1p1,20220109130028_245,4014654,16417206148719440,100
ea1p1,20220109130111_998,29070929,16417206282467610,100
ea1p1,20220109130112_024,9488,16417206719990120,100
ea1p1,20220109130112_069,13210,16417206720252810,100
ea1p1,20220109130112_089,5926,16417206720701650,100
ea1p1,20220109130155_626,13118016,16417206720906550,100
ea1p1,20220109130414_321,2790473,16417208449761500,100
ea1p1,20220109130416_22,722707,16417208543238910,100
ea1p1,20220109130417_329,17199,16417208573037970,100
ea1p1,20220109130502_452,7813129,16417208817822968,100
ea1p1,20220109130539_564,4704,16417209395533472,100
ea1p1,20220109130539_603,9040,16417209395656070,100
ea1p1,20220109130614_843,10252319,16417209396037518,100
ea1p1,20220109130618_285,2291527,16417209748443250,100
ea1p1,20220109130618_3,3075,16417209782902940,100
ea1p1,20220109130630_547,7735547,16417209783013540,100
ea1p1,20220109130630_592,17864,16417209905654530,100
ea1p1,20220109130654_32,4955,16417210143040422,100
ea1p1,20220109130702_225,4559,16417210222130720,100
ea1p1,20220109130702_322,37384,16417210222262080,100
ea1p1,20220109130843_526,5183,16417211235130830,100
ea1p1,20220109130854_852,23748,16417211348170920,100
ea1p1,20220109130858_824,1184960,16417211370597430,100
ea1p1,20220109131042_382,5189,16417212423625650,100
ea1p1,20220109131042_399,3974,16417212423848470,100
ea1p1,20220109131101_971,25705,16417212619186020,100
ea1p1,20220109131145_248,3969,16417213052335480,100
ea1p1,20220109131154_619,2789036,16417213052497120,100
ea1p1,20220109131154_624,1295,16417213146206480,100
ea1p1,20220109131157_622,1147894,16417213146256140,100
ea1p1,20220109131157_723,60603,16417213176383550,100
ea1p1,20220109131157_756,12422,16417213177249420,100
ea1p1,20220109131157_762,2962,16417213177575090,100
ea1p1,20220109131157_772,5958,16417213177630860,100
ea1p1,20220109131207_652,3782293,16417213177871190,100
ea1p1,20220109131207_684,5410,16417213276532230,100
ea1p1,20220109131256_268,35330,16417213761548460,100
ea1p1,20220109131256_467,113408,16417213762697380,100
ea1p1,20220109131400_553,17943454,16417213764679598,100
ea1p1,20220109131428_751,17495885,16417214405548770,100
ea1p1,20220109131428_813,13129,16417214687534270,100
ea1p1,20220109131428_831,6580,16417214688148550,100
ea1p1,20220109131428_852,6744,16417214688322830,100
ea1p1,20220109131432_434,618974,16417214701365408,100
ea1p1,20220109131604_194,1668,16417215641861910,100
ea1p1,20220109131604_213,3193,16417215641985450,100
ea1p1,20220109131605_426,20479,16417215653969700,100
ea1p1,20220109131605_676,3925,16417215656706728,100
ea1p1,20220109131605_696,5918,16417215656768770,100
ea1p1,20220109131606_176,290915,16417215656970798,100
ea1p1,20220109131606_645,114632,16417215664662060,100
ea1p1,20220109131650_919,15481253,16417215666468530,100
ea1p1,20220109131651_016,25581,16417216109317480,100
ea1p1,20220109131651_067,24045,16417216110332690,100
ea1p1,20220109131651_075,1337,16417216110699110,100
ea1p1,20220109131652_034,1477,16417216120277628,100
ea1p1,20220109131854_97,67557,16417217347966280,100
ea1p1,20220109131854_977,2050,16417217349708710,100
ea1p1,20220109131911_728,10457808,16417217349783220,100
ea1p1,20220109131912_815,92432,16417217524411320,100
ea1p1,20220109131924_465,7149760,16417217528544620,100
ea1p1,20220109131957_008,20844052,16417217644663530,100
ea1p1,20220109131957_015,2445,16417217970087300,100
ea1p1,20220109132002_228,104150,16417218018816590,100
ea1p1,20220109132004_481,2819,16417218044724470,100
ea1p1,20220109132029_9,4918,16417218298770890,100
ea1p1,20220109132034_005,9574,16417218339906110,100
ea1p1,20220109132034_046,12134,16417218340061600,100
ea1p1,20220109132034_063,10101,16417218340484600,100
ea1p1,20220109132057_116,7682857,16417218340639902,100
ea1p1,20220109132057_387,135074,16417218571173890,100
ea1p1,20220109132058_269,1502,16417218582503670,100
ea1p1,20220109132132_491,11502129,16417218582706070,100
ea1p1,20220109132144_999,7212391,16417218933788020,100
ea1p1,20220109132150_187,1308650,16417219054869440,100
ea1p1,20220109132150_235,19155,16417219102072950,100
ea1p1,20220109132150_258,4111,16417219102413810,100
ea1p1,20220109132151_174,38899,16417219110813720,100
ea1p1,20220109132232_272,100062,16417219520199570,100
ea1p1,20220109132232_275,1584,16417219522728540,100
ea1p1,20220109132232_333,13778,16417219522911640,100
ea1p1,20220109132243_633,3515454,16417219523347280,100
ea1p1,20220109132243_638,1321,16417219636339300,100
